,src,tgt,tag,loss
0,fpvure,fpvured,V;PST,0.9929912
613,gkuih,gkuihed,V;PST,1.0581019
614,tgme,tgmed,V;PST,0.7682933
615,lault,laulted,V;PST,0.71083426
616,wcoh,wcohed,V;PST,1.2936764
617,phv,phvged,V;PST,1.8569019
618,xhiw,xhiwed,V;PST,1.480999
619,celabrese,celabresed,V;PST,0.99093974
620,hijbck,hijbcked,V;PST,1.0659654
621,vnhk,vnhked,V;PST,1.3269022
622,cekiad,cekiaded,V;PST,0.80856246
623,apeed,aped,V;PST,0.79914844
624,cgtnl,cgtnled,V;PST,1.0541291
625,mask,masked,V;PST,1.5971991
626,kxt,kxted,V;PST,1.7297832
627,hyfvh,hyfvhd,V;PST,2.0613477
628,remain,remained,V;PST,0.6931227
629,tooynze,tooynzed,V;PST,1.1517674
630,gallop,galloped,V;PST,0.7226744
631,chpg,chpgged,V;PST,1.0426503
632,cagtrxte,cagtrxted,V;PST,1.4482307
633,edhofbe,edhofbed,V;PST,1.312328
634,glove,gloved,V;PST,0.6976755
635,atclrd,atclrded,V;PST,1.1281649
636,twsng,twsnged,V;PST,1.4393089
637,cicqd,cicqded,V;PST,1.4579577
638,nfwven,nfwvened,V;PST,1.4804047
639,hypewrssipe,hypewrssiped,V;PST,1.6635952
640,scrumlh,scrumlhed,V;PST,1.3358984
641,dcilue,dcilued,V;PST,2.0075886
642,employ,employed,V;PST,0.7448565
643,dhlx,dhlxed,V;PST,1.5783263
644,kwgt,kwgted,V;PST,2.5952337
645,control,controlled,V;PST,0.75821805
646,gfej,gfejed,V;PST,1.0199634
647,prrk,prrked,V;PST,1.6721674
648,afalzde,afalzded,V;PST,1.0780005
649,snrn,snrnned,V;PST,1.256515
650,glyco,glycoed,V;PST,1.5230542
651,resewje,resewjed,V;PST,1.1618403
652,zofnlfy,zofnlfied,V;PST,1.4665701
653,scbzdfy,scbzdfied,V;PST,1.589947
654,wvtfc,wvtfced,V;PST,1.407632
655,seiect,seiected,V;PST,0.927618
656,cobrse,cobrsed,V;PST,1.5985391
657,sesap,sesapped,V;PST,1.5183177
658,needne,needned,V;PST,1.07451
659,tghill,tghilled,V;PST,1.0386186
660,qxtbnd,qxtbnded,V;PST,2.4170172
661,uyit,uyit,V;PST,1.5610934
662,regzfxer,regzfxered,V;PST,1.479062
663,rbam,rbamed,V;PST,1.1214172
664,gtofel,gtofeled,V;PST,0.89198804
665,qkkvt,qkkvted,V;PST,3.3562658
666,ditg,ditged,V;PST,0.8028479
667,uuck,uucked,V;PST,0.7336529
668,cjwer,cjwered,V;PST,1.2851089
669,yudgt,yudgtd,V;PST,1.7969825
670,caat,caatd,V;PST,1.6383287
671,iqwsp,iqwsped,V;PST,1.8480315
672,byeio,byeioed,V;PST,0.81565344
673,harm,harmd,V;PST,1.8101581
674,pacy,pacied,V;PST,0.84449494
675,autznate,autznated,V;PST,1.3163089
676,shied,shiedded,V;PST,1.1674063
677,darm,darmed,V;PST,0.6874766
678,oaebp,oaebpd,V;PST,2.3972201
679,ribept,ribepted,V;PST,0.957387
680,wlahe,wlahed,V;PST,0.7150715
681,sbffice,sbfficed,V;PST,0.9864499
682,bhafeer,bhafeered,V;PST,1.3837588
683,saeimxch,saeimxched,V;PST,1.7326034
684,eptralt,eptralted,V;PST,0.7224962
685,capq,capqd,V;PST,1.3928905
686,imtnqnd,imtnqnded,V;PST,2.3829265
687,smaco,smacoed,V;PST,1.3116446
688,bundje,bundjed,V;PST,0.96871024
689,hbtm,hbtmed,V;PST,2.5233243
690,yparg,yparged,V;PST,0.94507056
691,tjizzke,tjizzked,V;PST,0.9721196
692,lvujch,lvujched,V;PST,1.3399615
693,dbcxaue,dbcxaued,V;PST,2.4285786
694,orexr,orexred,V;PST,1.0645465
695,iuclvbe,iuclvbed,V;PST,1.1553403
696,koag,koaged,V;PST,1.4837345
697,sjme,sjmed,V;PST,1.1573113
698,yweak,yweaked,V;PST,0.75690955
699,rcleahe,rcleahed,V;PST,1.3961316
700,punch,punched,V;PST,0.7307509
701,apvlogbze,apvlogbzed,V;PST,1.5720959
702,rfyme,rfymed,V;PST,1.1186421
703,makntwtn,makntwtned,V;PST,2.1992412
704,survire,survired,V;PST,0.7421568
705,ribiprosate,ribiprosated,V;PST,1.1842768
706,lzrtq,lzrtqed,V;PST,2.4177172
707,tmy,tmyed,V;PST,1.6789063
708,fume,fumed,V;PST,0.71877027
709,knwt,knwtted,V;PST,1.3136572
710,rnaweed,rnaweeded,V;PST,1.0508876
711,wolship,wolshiped,V;PST,0.82692087
712,ddmit,ddmited,V;PST,2.9302342
713,tfald,tfalded,V;PST,0.9483839
714,dobl,dobld,V;PST,2.4812477
715,rebnl,rebnlled,V;PST,1.5933028
716,grhghe,grhghed,V;PST,0.9820202
717,zpaz,zpazzed,V;PST,1.1150563
718,svfzoceze,svfzocezed,V;PST,1.5479084
719,manqcvqr,manqcvqred,V;PST,2.072884
720,twrtv,twrtvd,V;PST,2.1015594
721,rhjist,rhjisted,V;PST,1.1314092
722,tebw,tebwed,V;PST,1.1442509
723,row,rowed,V;PST,0.69647163
724,aktxklrate,aktxklrated,V;PST,2.1434026
725,pfow,pfowed,V;PST,1.110383
726,spbeh,spbehed,V;PST,1.1741989
727,igvjde,igvjded,V;PST,1.9624729
728,smag,smagged,V;PST,1.5077468
729,rvfste,rvfsted,V;PST,1.6852043
730,dajw,dajwd,V;PST,1.9654055
731,rwole,rwoled,V;PST,0.93186647
732,doctor,doctored,V;PST,0.721447
733,sxrsech,sxrseched,V;PST,0.9187013
734,sburky,sburkied,V;PST,0.89002585
735,ulfre,ulfreed,V;PST,2.2342036
736,mkyzce,mkyzced,V;PST,2.1975913
737,bdvmle,bdvmled,V;PST,2.63139
738,bmrgazn,bmrgazned,V;PST,1.236317
739,egy,egyed,V;PST,1.0713731
740,tqne,tqned,V;PST,1.2534485
741,caivsign,caivsigned,V;PST,1.2273221
742,cdpl,cdplt,V;PST,1.629542
743,fwm,fwmd,V;PST,2.1403267
744,szcoqh,szcoqhed,V;PST,1.8232532
745,whaca,whacaed,V;PST,1.0957824
746,dirw,dirwed,V;PST,1.2804564
747,drcxute,drcxuted,V;PST,1.3860902
748,tvjn,tvjned,V;PST,2.7225235
749,wtkp,wtkpd,V;PST,2.4312606
750,llanb,llanbd,V;PST,1.2562544
751,pocklt,pocklted,V;PST,1.0273001
752,arsemble,arsembled,V;PST,0.8066025
753,cyufteruipt,cyufteruipted,V;PST,2.3526847
754,doog,dooged,V;PST,0.84665215
755,invkpt,invkpted,V;PST,1.9459165
756,kablg,kablgd,V;PST,1.9464025
757,pzetlme,pzetlmed,V;PST,1.316587
758,babikh,babikhed,V;PST,0.94805217
759,stjjm,stjjmmed,V;PST,1.3914745
760,pqeserve,pqeserved,V;PST,1.0814846
761,bod,boded,V;PST,1.7327791
762,weyl,weyled,V;PST,0.9349163
763,byhold,byheld,V;PST,2.5740998
764,mrrjt,mrrjted,V;PST,2.0618064
765,dfbhct,dfbhcted,V;PST,1.8252909
766,bcfj,bcfjd,V;PST,2.1036909
767,ecgoulsdr,ecgoulsdred,V;PST,1.8498338
768,sstwer,sstwered,V;PST,1.2646519
769,xace,xaceed,V;PST,1.6664795
770,ivlz,ivlzd,V;PST,1.6199726
771,rein,reined,V;PST,0.6914433
772,advjge,advjged,V;PST,1.6899872
773,xarf,xarfed,V;PST,0.99216133
774,skepamdie,skepamdied,V;PST,0.99285203
775,cnller,cnllered,V;PST,0.95968276
776,wmpid,wmpided,V;PST,1.0389962
777,papymer,papymered,V;PST,1.2858016
778,fgspt,fgspt,V;PST,2.1020048
779,zcwk,zcwked,V;PST,1.1530143
780,aaz,aazed,V;PST,1.026131
781,vpzcj,vpzcjd,V;PST,2.532719
782,mlblw,mlblwed,V;PST,2.4443455
783,dlsvfgts,dlsvfgtsed,V;PST,2.2620585
784,tfckle,tfckled,V;PST,1.0438573
785,fkyse,fkysed,V;PST,1.3306328
786,inigial,inigialed,V;PST,1.5118154
787,qsl,qsled,V;PST,2.241122
788,wyiwper,wyiwpered,V;PST,1.8057
789,ahamx,ahamxd,V;PST,1.9738925
790,aopaieraqe,aopaieraqed,V;PST,1.7073618
791,dwsliae,dwsliaed,V;PST,1.8150398
792,fuby,fubyed,V;PST,1.2791642
793,txflg,txflged,V;PST,1.3148212
794,csacregute,csacreguted,V;PST,1.5643991
795,pldnac,pldnacked,V;PST,1.7873049
796,soithe,soithed,V;PST,0.7057015
797,scabbyp,scabbyped,V;PST,1.0401946
798,yfmjyd,yfmjyded,V;PST,1.4777035
799,wisa,wisaed,V;PST,0.87429935
800,pips,pipsd,V;PST,1.6619436
801,cucp,cucped,V;PST,0.72579545
802,efulcle,efulcled,V;PST,1.2712337
803,trdwwmjnd,trdwwmjnded,V;PST,2.2138069
804,tyetse,tyetsed,V;PST,1.0031269
805,gesp,gesped,V;PST,0.6943909
806,kaltz,kaltzed,V;PST,0.7978989
807,pojaje,pojajed,V;PST,1.2171016
808,mxoi,mxoied,V;PST,1.9083172
809,dhezln,dhezlned,V;PST,1.5161783
810,paize,paized,V;PST,0.71451294
811,tidgle,tidgled,V;PST,0.7747779
812,alzzr,alzzred,V;PST,1.699527
813,huqju,huqjued,V;PST,1.479641
814,atcept,atcepted,V;PST,0.7055415
815,jesgje,jesgjed,V;PST,1.167388
816,eowt,eowted,V;PST,1.2853692
817,cdmbxje,cdmbxjed,V;PST,1.7339171
818,lar,larred,V;PST,0.69329125
819,rnhy,rnhied,V;PST,1.0464017
820,sext,sexted,V;PST,0.7686838
821,cune,cuned,V;PST,1.1052171
822,pauxe,pauxed,V;PST,1.047947
823,cnnew,cnnewed,V;PST,1.0040122
824,abomgnnbe,abomgnnbed,V;PST,2.2280996
825,mhfdc,mhfdcd,V;PST,3.2034042
826,reoknd,reoknded,V;PST,1.6210009
827,ficple,ficpled,V;PST,0.7251281
828,ghzw,ghzwed,V;PST,1.6736195
829,wrvazh,wrvazhed,V;PST,1.0776767
830,flaik,flaiked,V;PST,0.71122605
831,cjang,cjanged,V;PST,0.84560615
832,olbve,olbved,V;PST,1.329007
833,stemp,stemped,V;PST,0.7738954
834,trxnsiaite,trxnsiaited,V;PST,1.4064403
835,echo,echoed,V;PST,0.74691117
836,qor,qored,V;PST,1.1705054
837,anwgnnce,anwgnnced,V;PST,2.4396336
838,qmsmn,qmsmned,V;PST,2.35837
839,lap,lapped,V;PST,0.68538326
840,kefu,kefud,V;PST,1.6854768
841,dwny,dwnied,V;PST,1.4911387
842,polr,polred,V;PST,1.0287827
843,sitgate,sitgated,V;PST,0.8337252
844,pear,peared,V;PST,0.88124377
845,tile,tiled,V;PST,0.93733853
846,negbthate,negbthated,V;PST,1.5088123
847,ingrdaie,ingrdaied,V;PST,1.3902303
848,phnkist,phnkisted,V;PST,1.2635094
849,slyj,slyjbed,V;PST,1.9245254
850,quat,quated,V;PST,0.71176475
851,flwdd,flwdded,V;PST,1.4779984
852,synjhefkve,synjhefkved,V;PST,2.034127
853,dze,dzed,V;PST,1.1934183
854,vkvquish,vkvquished,V;PST,1.4593128
855,dyxier,dyxiered,V;PST,1.1923728
856,chin,chinned,V;PST,0.74862957
857,obxjpt,obxjpted,V;PST,1.9229198
858,exnricate,exnricated,V;PST,0.8167852
859,cxvtph,cxvtphed,V;PST,1.3728299
860,pttsuade,pttsuaded,V;PST,0.96007216
861,cqxal,cqxaled,V;PST,2.1764019
862,xcfjo,xcfjod,V;PST,2.8121598
863,pryvutt,pryvutted,V;PST,1.0005305
864,grkdmaxe,grkdmaxed,V;PST,1.9552581
865,tqltle,tqltled,V;PST,1.3517551
866,oqrfwx,oqrfwxed,V;PST,1.8727646
867,egtrmade,egtrmaded,V;PST,1.0380046
868,ban,banned,V;PST,0.6884417
869,prbpote,prbpoted,V;PST,1.2357798
870,raktle,raktled,V;PST,0.87444127
871,bricktan,bricktaned,V;PST,1.4419894
872,siock,siocked,V;PST,0.75494707
873,paydle,paydled,V;PST,0.80279744
874,imblyment,imblymented,V;PST,1.3647561
875,holnow,holnowed,V;PST,0.79398036
876,pfra,pfraed,V;PST,1.6490085
877,sorfh,sorfhed,V;PST,0.844731
878,chructvn,chructvned,V;PST,1.9518975
879,bakm,bakmed,V;PST,0.70679224
880,krvt,krvtted,V;PST,3.6268985
881,mypead,mypeaded,V;PST,0.9836611
882,iink,iinked,V;PST,0.76089555
883,helm,helmed,V;PST,0.7935733
884,twlnkle,twlnkled,V;PST,1.1231735
885,rcsk,rcsked,V;PST,0.88092786
886,basl,basled,V;PST,0.684594
887,pmlgt,pmlgted,V;PST,1.5063934
888,pecsgnify,pecsgnified,V;PST,1.6970925
889,pskuoe,pskuoed,V;PST,1.4070994
890,xzux,xzuxned,V;PST,2.0561616
891,hagg,hagged,V;PST,0.6850539
892,dystroktte,dystroktted,V;PST,1.9830347
893,sggy,sggyed,V;PST,1.1875731
894,coaz,coazed,V;PST,0.7455244
895,sjle,sjled,V;PST,0.94682616
896,goose,goosed,V;PST,0.69225377
897,feomlre,feomlred,V;PST,1.6096269
898,spack,spackd,V;PST,1.5092303
899,inwjvumt,inwjvumted,V;PST,2.034696
900,raid,raided,V;PST,0.687815
901,doxc,doxcd,V;PST,1.8635254
902,them,themmed,V;PST,0.7653639
903,tmrmit,tmrmited,V;PST,2.0025206
904,firn,firnd,V;PST,1.4116558
905,vsuge,vsuged,V;PST,1.4016799
906,zero,zeroed,V;PST,0.7946401
907,eplorge,eplorged,V;PST,0.7212433
908,rqksur,rqksured,V;PST,2.8297205
909,wwde,wwded,V;PST,1.9526247
910,layer,layered,V;PST,0.7660488
911,panb,panbed,V;PST,1.0811831
912,hvzpen,hvzpened,V;PST,1.3036554
913,etxwxse,etxwxsed,V;PST,1.941406
914,maoter,maotered,V;PST,1.2613655
915,hodk,hodked,V;PST,0.9665719
916,ltowl,ltowled,V;PST,1.0309894
917,gnrbd,gnrbdd,V;PST,1.7049217
918,noiiue,noiiued,V;PST,0.97525126
919,fixyre,fixyred,V;PST,1.4077384
920,inturist,inturisted,V;PST,1.0390038
921,poo,pooed,V;PST,0.6972499
922,lock,locked,V;PST,0.688716
923,qnau,qnau,V;PST,2.7961917
924,ldxv,ldxvd,V;PST,2.7533054
925,skczt,skczted,V;PST,1.5491425
926,touci,toucied,V;PST,0.7149445
927,afk,afked,V;PST,1.0071448
928,zorx,zorx,V;PST,2.3479955
929,sgmjo,sgmjod,V;PST,1.699671
930,snt,snt,V;PST,1.7501378
931,secfr,secfred,V;PST,1.3034102
932,drop,dropped,V;PST,0.6971644
933,qose,qost,V;PST,2.620013
934,sqep,sqepped,V;PST,0.89120877
935,opap,opaped,V;PST,1.0228916
936,rzftml,rzftmled,V;PST,1.5091729
937,lgbdd,lgbddd,V;PST,2.0245728
938,urdjrstand,urdjrstood,V;PST,3.4938142
939,sthp,sthpped,V;PST,1.2578166
940,stevw,stevwed,V;PST,0.93728673
941,ffyxhuen,ffyxhuened,V;PST,2.2048051
942,walk,walked,V;PST,0.69116384
943,hddvg,hddvgd,V;PST,2.6127205
944,hqem,hqemed,V;PST,1.2441851
945,mgeg,mgeged,V;PST,1.7977037
946,cvdose,cvdse,V;PST,3.2993896
947,snip,snipped,V;PST,0.74507564
948,rxhxcxiue,rxhxcxiued,V;PST,2.1593657
949,kisv,kisved,V;PST,1.1803905
950,painm,painmed,V;PST,0.9149038
951,gcfy,gcfyed,V;PST,2.281141
952,scrround,scrrounded,V;PST,0.81619227
953,bjap,bjapped,V;PST,0.8165515
954,dvsj,dvsjed,V;PST,2.249625
955,qcit,qcit,V;PST,2.3993373
956,shhw,shhwed,V;PST,1.1924297
957,laupx,laupxed,V;PST,1.3998702
958,ihrc,ihrced,V;PST,0.97621965
959,surprife,surprifed,V;PST,0.8826523
960,gnulk,gnulked,V;PST,0.8631138
961,slip,slipped,V;PST,0.7476628
962,hkawt,hkawted,V;PST,1.9347674
963,alekw,alekwed,V;PST,0.9955753
964,trdae,trdaeed,V;PST,1.3592322
965,oyjn,oyjnt,V;PST,2.7487304
966,straigrten,straigrtened,V;PST,1.2418554
967,vucn,vucned,V;PST,0.700568
968,hqbsye,hqbsyed,V;PST,2.2991335
969,tit,tit,V;PST,1.2578427
970,font,fonted,V;PST,0.69360393
971,akdrtss,akdrtssed,V;PST,1.3842882
972,ecuiee,ecuieed,V;PST,1.8310531
973,huun,huuned,V;PST,1.6679243
974,dlkar,dlkared,V;PST,1.2345808
975,sgfp,sgfpped,V;PST,1.5928644
976,bvufy,bvufyed,V;PST,1.5312059
977,begin,began,V;PST,1.0057601
978,xjtil,xjtiled,V;PST,2.2024832
979,lwxri,lwxried,V;PST,1.556818
980,blng,blnged,V;PST,1.0507257
981,ldan,ldaned,V;PST,0.89919645
982,cfrcelle,cfrcelled,V;PST,1.1501057
983,bvekn,bvekned,V;PST,0.93668437
984,crond,cronded,V;PST,0.70786613
985,xzrb,xzrbd,V;PST,2.5276098
986,jhkny,jhknyed,V;PST,2.4171615
987,smcoqh,smcoqhed,V;PST,2.0117636
988,jzicn,jzicnd,V;PST,3.307319
989,bbbdm,bbbdmed,V;PST,1.7435298
990,wwlf,wwlfd,V;PST,2.0347745
991,debije,debijed,V;PST,0.9823671
992,rgcge,rgcged,V;PST,0.9709144
993,srbqe,srbqed,V;PST,1.6816639
994,staple,stapled,V;PST,0.7061627
995,injure,injured,V;PST,2.151202
996,seussh,seusshed,V;PST,1.0376316
997,foro,foroed,V;PST,0.81377953
998,iwworwmbate,iwworwmbated,V;PST,2.3184352
999,mlil,mliled,V;PST,1.7804426
1000,deszlty,deszltyed,V;PST,1.2802668
1001,smramm,smrammed,V;PST,0.725931
1002,goof,goofed,V;PST,0.7464767
1003,rub,rubbed,V;PST,0.69426185
1004,uatcv,uatcved,V;PST,0.93797433
1005,capvhie,capvhied,V;PST,1.3985146
1006,focl,focled,V;PST,0.70495796
1007,ewopz,ewopzd,V;PST,2.3283353
1008,nihd,nihded,V;PST,1.2034909
1009,tuqj,tuqjed,V;PST,1.4405922
1010,wheep,whept,V;PST,0.7910259
1011,kpvmv,kpvmved,V;PST,2.1547608
1012,corv,corved,V;PST,1.1096861
1013,bqsh,bqshed,V;PST,1.865317
1014,tpnxbo,tpnxboed,V;PST,1.3624111
1015,pieoznd,pieoznded,V;PST,1.2702168
1016,waee,waeed,V;PST,1.1198994
1017,xmmce,xmmced,V;PST,2.3676488
1018,rioot,riot,V;PST,3.19412
1019,rkiy,rkiyed,V;PST,1.1501961
1020,smul,smuled,V;PST,1.0678504
1021,design,designed,V;PST,0.71156144
1022,ulice,uliced,V;PST,0.71999246
1023,jbkg,jbkgd,V;PST,2.3560705
1024,huuff,huuffed,V;PST,1.4622145
1025,culdgine,culdgined,V;PST,1.0241258
1026,kznd,kznded,V;PST,2.11352
1027,arfebt,arfebted,V;PST,0.8681594
1028,twrct,twrcted,V;PST,0.77441293
1029,sdroukge,sdroukged,V;PST,0.8652564
1030,rpkwire,rpkwired,V;PST,1.3147435
1031,buiy,buiied,V;PST,0.916017
1032,wrip,wripped,V;PST,0.80027145
1033,clcvbdr,clcvbdred,V;PST,1.5131571
1034,swglliw,swglliwed,V;PST,1.0067168
1035,adubterare,adubterared,V;PST,1.2589022
1036,puniyh,puniyhed,V;PST,0.9418744
1037,makse,maksed,V;PST,1.7768215
1038,acuvb,acuvbd,V;PST,1.687231
1039,rjkzjseut,rjkzjseuted,V;PST,1.7831868
1040,qabn,qabned,V;PST,1.4088253
1041,cohy,cohied,V;PST,0.95263916
1042,nlcn,nlcned,V;PST,1.6504695
1043,mavjce,mavjced,V;PST,1.640002
1044,ieiss,ieissed,V;PST,0.75589335
1045,zum,zumed,V;PST,1.7127532
1046,irruruge,irruruged,V;PST,1.3052956
1047,litfer,litfered,V;PST,0.8064864
1048,cvemowe,cvemowed,V;PST,1.3219148
1049,cehcrr,cehcrred,V;PST,1.004353
1050,abgyme,abgymed,V;PST,1.3139377
1051,gezr,gezred,V;PST,1.538438
1052,kike,kikeed,V;PST,1.472122
1053,onacy,onacyed,V;PST,1.3271326
1054,fay,fayed,V;PST,0.79221183
1055,dzvjyr,dzvjyred,V;PST,2.3766112
1056,zkdeg,zkdeged,V;PST,1.7015582
1057,hvmga,hvmgaed,V;PST,2.6956718
1058,czqlpyt,czqlpyted,V;PST,2.5118883
1059,scratch,scratched,V;PST,0.69966465
1060,ruzkle,ruzkled,V;PST,1.0349386
1061,ghrd,ghrdd,V;PST,1.9830137
1062,slodm,slodmed,V;PST,1.0475091
1063,escape,escaped,V;PST,0.7094351
1064,codzlicnte,codzlicnted,V;PST,1.7664385
1065,invkhit,invkhited,V;PST,1.4429638
1066,bkuzng,bkuznged,V;PST,1.2326447
1067,wvndcr,wvndcred,V;PST,1.4302933
1068,rdcycle,rdcycled,V;PST,1.3149552
1069,crpsp,crpsped,V;PST,1.3156905
1070,putz,putzed,V;PST,0.9394439
1071,asvertcse,asvertcsed,V;PST,1.8266431
1072,cxksmst,cxksmsted,V;PST,1.2865801
1073,bamb,bambed,V;PST,0.71339947
1074,qzrd,qzrded,V;PST,2.6332028
1075,ccrub,ccrubbed,V;PST,1.1961119
1076,grgg,grggged,V;PST,1.004783
1077,collafse,collafsed,V;PST,1.1264064
1078,xunx,xunxd,V;PST,2.309027
1079,xlbck,xlbcked,V;PST,1.4311973
1080,podnc,podnced,V;PST,1.6263344
1081,pffer,pffered,V;PST,1.5827624
1082,atmhfk,atmhfked,V;PST,1.6085199
1083,flujttr,flujttred,V;PST,1.5742352
1084,tasti,tastid,V;PST,1.0889019
1085,latik,latiked,V;PST,0.71510226
1086,shqctxn,shqctxned,V;PST,1.6790222
1087,chbzbh,chbzbhed,V;PST,1.7408704
1088,exact,exacted,V;PST,0.717309
1089,psofil,psofilled,V;PST,1.4522641
1090,expltnn,expltnned,V;PST,1.5529664
1091,supaoct,supaocted,V;PST,0.86823356
1092,cjrvx,cjrvxd,V;PST,2.9613376
1093,pwe,pwed,V;PST,0.90241593
1094,sajute,sajuted,V;PST,1.010882
1095,frjlpw,frjlpwed,V;PST,1.8143812
1096,buw,buwed,V;PST,1.1592075
1097,cjlrge,cjlrged,V;PST,1.295387
1098,stcipe,stciped,V;PST,1.0466585
1099,dwsyrzct,dwsyrzcted,V;PST,2.0276237
1100,fovfid,fovfade,V;PST,2.101429
1101,trynwport,trynwported,V;PST,1.718409
1102,dirce,dirced,V;PST,1.5119232
1103,yemm,yemmed,V;PST,0.84424645
1104,kaear,kaeared,V;PST,1.1140926
1105,hypnstize,hypnstized,V;PST,1.021963
1106,cokljde,cokljded,V;PST,1.9628758
1107,syust,syust,V;PST,1.2197927
1108,switch,switched,V;PST,0.73677975
1109,mmtjrpcm,mmtjrpcmed,V;PST,2.7880204
1110,geperayize,geperayized,V;PST,1.1142805
1111,pujee,pujeed,V;PST,1.4103451
1112,chasf,chasfd,V;PST,1.4095061
1113,gxbble,gxbbled,V;PST,1.3014894
1114,pfser,pfsered,V;PST,1.0969557
1115,skvts,skvtsd,V;PST,3.1585402
1116,menhijn,menhijned,V;PST,1.5463054
1117,thad,thaded,V;PST,1.1894346
1118,mhell,mhelled,V;PST,0.7927874
1119,capziuate,capziuated,V;PST,1.3879452
1120,iiqs,iiqsed,V;PST,1.2082378
1121,encogrcge,encogrcged,V;PST,1.7093747
1122,pamovl,pamovled,V;PST,0.9535178
1123,voyc,voycd,V;PST,1.8455178
1124,doag,doagged,V;PST,1.080128
1125,fatzeyn,fatzeyned,V;PST,1.3734705
1126,heai,heaied,V;PST,0.6921218
1127,oubk,oubked,V;PST,0.81136566
1128,narp,narped,V;PST,0.77711135
1129,arganee,arganeed,V;PST,1.232794
1130,cyvca,cyvcaed,V;PST,1.7614361
1131,tintbr,tintbred,V;PST,1.032163
1132,figvd,fougvd,V;PST,2.9494843
1133,ihr,ihred,V;PST,1.3442856
1134,thind,thinded,V;PST,0.97535646
1135,nome,nomed,V;PST,0.7098145
1136,cfecm,cfecmed,V;PST,1.0202827
1137,puckrr,puckrred,V;PST,0.8354205
1138,bftt,bftted,V;PST,1.2625922
1139,resm,resmed,V;PST,0.71349555
1140,rxiv,rxived,V;PST,1.338336
1141,ialw,ialwed,V;PST,1.1994112
1142,txefgr,txefgrred,V;PST,1.3973224
1143,mloqj,mloqjd,V;PST,3.2439609
1144,wace,waced,V;PST,0.7023535
1145,annod,annoded,V;PST,0.7158425
1146,rrtioe,rrtioed,V;PST,2.3410125
1147,louj,loujed,V;PST,0.9509724
1148,recvll,recvlled,V;PST,1.2492086
1149,sqccik,sqcciked,V;PST,1.4120598
1150,qkhrt,qkhrted,V;PST,2.9515345
1151,maqlle,maqlled,V;PST,1.5539105
1152,intfoduce,intfoduced,V;PST,1.7752811
1153,iiza,iizaed,V;PST,1.0617867
1154,lrax,lraxt,V;PST,3.000188
1155,expkst,expksted,V;PST,1.1317269
1156,gfte,gfted,V;PST,1.3322861
1157,sztttir,sztttired,V;PST,1.1803916
1158,zpank,zpanked,V;PST,0.782898
1159,stmetlh,stmetlhed,V;PST,1.4179307
1160,rtsh,rtshed,V;PST,0.9675532
1161,tmny,tmnyed,V;PST,2.9674675
1162,cgjpert,cgjperted,V;PST,1.326075
1163,advynle,advynled,V;PST,1.2504835
1164,wonale,wonaled,V;PST,0.72338414
1165,dlqxch,dlqxched,V;PST,1.6189206
1166,joom,joomed,V;PST,0.72658455
1167,scrade,scraded,V;PST,0.710209
1168,tmwsq,tmwsqed,V;PST,2.0932348
1169,rxkmce,rxkmced,V;PST,1.9388776
1170,strzks,strzksed,V;PST,1.5606829
1171,truyw,truywd,V;PST,1.8203994
1172,swtep,swtpt,V;PST,2.247118
1173,mint,minted,V;PST,0.8617813
1174,oox,ooxed,V;PST,0.9888634
1175,midple,midpled,V;PST,0.954132
1176,yrip,yripped,V;PST,1.0586348
1177,enxiy,enxiyed,V;PST,1.3395956
1178,snugale,snugaled,V;PST,1.2263951
1179,toaak,toaaked,V;PST,0.9128752
1180,vemtuee,vemtueed,V;PST,1.5921496
1181,onxt,onxtted,V;PST,1.1920309
1182,infept,infepted,V;PST,0.7678647
1183,cjmpsahn,cjmpsahned,V;PST,2.0069296
1184,cuycs,cuycsed,V;PST,1.5169736
1185,liho,lihoed,V;PST,0.9956031
1186,doaad,doaaded,V;PST,0.9238706
1187,sblre,sblred,V;PST,1.2925961
1188,comb,combed,V;PST,0.7321683
1189,igtepd,igtepded,V;PST,1.0272263
1190,tourve,tourved,V;PST,0.72096443
1191,shofmle,shofmled,V;PST,1.200145
1192,terroziae,terroziaed,V;PST,1.5437114
1193,gkrgle,gkrgled,V;PST,1.4486364
1194,yzir,yzired,V;PST,1.327873
1195,stukp,stukped,V;PST,0.84384805
1196,vexbcline,vexbclined,V;PST,1.3841017
1197,rssdue,rssdued,V;PST,1.1251774
1198,fob,fobbed,V;PST,0.70935017
1199,rfok,rfoked,V;PST,1.0669211
1200,wtrip,wtripped,V;PST,0.90901196
1201,klbjk,klbjked,V;PST,2.0898533
1202,eoasp,eoasped,V;PST,0.9324329
1203,rummage,rummaged,V;PST,1.2694097
1204,wufy,wufyed,V;PST,1.4378881
1205,potsun,potsuned,V;PST,1.4850675
1206,paxarnuve,paxarnuved,V;PST,1.3320518
1207,yamk,yamked,V;PST,0.8229994
1208,scyew,scyewed,V;PST,0.92134833
1209,sfgoke,sfgoked,V;PST,1.0777141
1210,rejotje,rejotjed,V;PST,1.2515923
1211,fread,freaded,V;PST,0.72573996
1212,polioh,poliohed,V;PST,0.9185235
1213,wgggle,wgggled,V;PST,1.6829071
1214,hhpe,hhped,V;PST,2.2742558
1215,vanmuh,vanmuhed,V;PST,0.7499709
1216,vynnm,vynnmed,V;PST,1.0847235
1217,imrcl,imrcled,V;PST,1.7464281
