,src,tgt,tag,length,loss
0,fpvure,fpvured,V;PST,8,7.9439297
580,pib,pibned,V;PST,7,11.336902
581,rwouhe,rwouhed,V;PST,8,7.06694
582,conzydekate,conzydekated,V;PST,13,21.30383
583,ymllew,ymllewed,V;PST,9,9.984812
584,retojd,retojded,V;PST,9,10.400359
585,wmoos,wmoosed,V;PST,8,5.779706
586,guxde,guxded,V;PST,7,6.4295244
587,mwte,mwted,V;PST,6,14.6570015
588,wnih,wnihed,V;PST,7,6.874327
589,aozyimhve,aozyimhved,V;PST,11,25.807594
590,sauuu,sauuud,V;PST,7,10.016814
591,icdinkxe,icdinkxed,V;PST,10,12.591521
592,yxp,yxpped,V;PST,7,10.70499
593,atasi,atasied,V;PST,8,10.327961
594,wimp,wimped,V;PST,7,4.9226675
595,ewqkerflshe,ewqkerflshed,V;PST,13,30.380844
596,float,floated,V;PST,8,5.5445
597,descgve,descgved,V;PST,9,11.011604
598,rimk,rimked,V;PST,7,6.1419272
599,ttjasdye,ttjasdyed,V;PST,10,13.938259
600,sgud,sgudded,V;PST,8,7.328263
601,snorl,snorled,V;PST,8,5.766303
602,yoz,yozed,V;PST,6,6.3037663
603,akaropth,akaropthed,V;PST,11,13.42597
604,strqrgle,strqrgled,V;PST,10,12.890072
605,alcrmpdzsh,alcrmpdzshed,V;PST,13,37.424347
606,exygi,exygied,V;PST,8,12.007288
607,euist,euisted,V;PST,8,5.8775234
608,noke,noked,V;PST,6,4.4179177
609,olaq,olaqged,V;PST,8,9.651124
610,sdniweze,sdniwezed,V;PST,10,13.228894
611,csomand,csomanded,V;PST,10,8.875878
612,cacf,cacfed,V;PST,7,5.076705
613,gkuih,gkuihed,V;PST,8,8.464815
614,tgme,tgmed,V;PST,6,4.60976
615,lault,laulted,V;PST,8,5.686674
616,wcoh,wcohed,V;PST,7,9.055735
617,phv,phvged,V;PST,7,12.998313
618,xhiw,xhiwed,V;PST,7,10.366993
619,celabrese,celabresed,V;PST,11,10.900337
620,hijbck,hijbcked,V;PST,9,9.593689
621,vnhk,vnhked,V;PST,7,9.288315
622,cekiad,cekiaded,V;PST,9,7.277062
623,apeed,aped,V;PST,5,3.9957423
624,cgtnl,cgtnled,V;PST,8,8.433033
625,mask,masked,V;PST,7,11.180393
626,kxt,kxted,V;PST,6,10.378699
627,hyfvh,hyfvhd,V;PST,7,14.429435
628,remain,remained,V;PST,9,6.2381043
629,tooynze,tooynzed,V;PST,9,10.365907
630,gallop,galloped,V;PST,9,6.50407
631,chpg,chpgged,V;PST,8,8.341203
632,cagtrxte,cagtrxted,V;PST,10,14.482307
633,edhofbe,edhofbed,V;PST,9,11.810952
634,glove,gloved,V;PST,7,4.8837285
635,atclrd,atclrded,V;PST,9,10.153484
636,twsng,twsnged,V;PST,8,11.514471
637,cicqd,cicqded,V;PST,8,11.663662
638,nfwven,nfwvened,V;PST,9,13.323643
639,hypewrssipe,hypewrssiped,V;PST,13,21.626738
640,scrumlh,scrumlhed,V;PST,10,13.358984
641,dcilue,dcilued,V;PST,8,16.060709
642,employ,employed,V;PST,9,6.703708
643,dhlx,dhlxed,V;PST,7,11.048285
644,kwgt,kwgted,V;PST,7,18.166636
645,control,controlled,V;PST,11,8.340399
646,gfej,gfejed,V;PST,7,7.1397433
647,prrk,prrked,V;PST,7,11.705172
648,afalzde,afalzded,V;PST,9,9.702004
649,snrn,snrnned,V;PST,8,10.05212
650,glyco,glycoed,V;PST,8,12.184434
651,resewje,resewjed,V;PST,9,10.456563
652,zofnlfy,zofnlfied,V;PST,10,14.665702
653,scbzdfy,scbzdfied,V;PST,10,15.899469
654,wvtfc,wvtfced,V;PST,8,11.261056
655,seiect,seiected,V;PST,9,8.348562
656,cobrse,cobrsed,V;PST,8,12.788313
657,sesap,sesapped,V;PST,9,13.66486
658,needne,needned,V;PST,8,8.59608
659,tghill,tghilled,V;PST,9,9.347568
660,qxtbnd,qxtbnded,V;PST,9,21.753155
661,uyit,uyit,V;PST,5,7.805467
662,regzfxer,regzfxered,V;PST,11,16.269682
663,rbam,rbamed,V;PST,7,7.8499203
664,gtofel,gtofeled,V;PST,9,8.027892
665,qkkvt,qkkvted,V;PST,8,26.850126
666,ditg,ditged,V;PST,7,5.6199355
667,uuck,uucked,V;PST,7,5.13557
668,cjwer,cjwered,V;PST,8,10.280871
669,yudgt,yudgtd,V;PST,7,12.578877
670,caat,caatd,V;PST,6,9.829972
671,iqwsp,iqwsped,V;PST,8,14.784252
672,byeio,byeioed,V;PST,8,6.5252275
673,harm,harmd,V;PST,6,10.860949
674,pacy,pacied,V;PST,7,5.9114647
675,autznate,autznated,V;PST,10,13.163089
676,shied,shiedded,V;PST,9,10.506657
677,darm,darmed,V;PST,7,4.812336
678,oaebp,oaebpd,V;PST,7,16.78054
679,ribept,ribepted,V;PST,9,8.616483
680,wlahe,wlahed,V;PST,7,5.0055003
681,sbffice,sbfficed,V;PST,9,8.878049
682,bhafeer,bhafeered,V;PST,10,13.837587
683,saeimxch,saeimxched,V;PST,11,19.058638
684,eptralt,eptralted,V;PST,10,7.224962
685,capq,capqd,V;PST,6,8.357343
686,imtnqnd,imtnqnded,V;PST,10,23.829266
687,smaco,smacoed,V;PST,8,10.493156
688,bundje,bundjed,V;PST,8,7.749682
689,hbtm,hbtmed,V;PST,7,17.663269
690,yparg,yparged,V;PST,8,7.5605645
691,tjizzke,tjizzked,V;PST,9,8.749077
692,lvujch,lvujched,V;PST,9,12.059654
693,dbcxaue,dbcxaued,V;PST,9,21.857208
694,orexr,orexred,V;PST,8,8.516372
695,iuclvbe,iuclvbed,V;PST,9,10.398063
696,koag,koaged,V;PST,7,10.386142
697,sjme,sjmed,V;PST,6,6.943868
698,yweak,yweaked,V;PST,8,6.0552764
699,rcleahe,rcleahed,V;PST,9,12.565185
700,punch,punched,V;PST,8,5.8460073
701,apvlogbze,apvlogbzed,V;PST,11,17.293055
702,rfyme,rfymed,V;PST,7,7.8304944
703,makntwtn,makntwtned,V;PST,11,24.191652
704,survire,survired,V;PST,9,6.6794114
705,ribiprosate,ribiprosated,V;PST,13,15.395599
706,lzrtq,lzrtqed,V;PST,8,19.341738
707,tmy,tmyed,V;PST,6,10.073438
708,fume,fumed,V;PST,6,4.3126216
709,knwt,knwtted,V;PST,8,10.509257
710,rnaweed,rnaweeded,V;PST,10,10.508876
711,wolship,wolshiped,V;PST,10,8.269209
712,ddmit,ddmited,V;PST,8,23.441874
713,tfald,tfalded,V;PST,8,7.5870714
714,dobl,dobld,V;PST,6,14.8874855
715,rebnl,rebnlled,V;PST,9,14.3397255
716,grhghe,grhghed,V;PST,8,7.8561616
717,zpaz,zpazzed,V;PST,8,8.92045
718,svfzoceze,svfzocezed,V;PST,11,17.026993
719,manqcvqr,manqcvqred,V;PST,11,22.801725
720,twrtv,twrtvd,V;PST,7,14.7109165
721,rhjist,rhjisted,V;PST,9,10.182683
722,tebw,tebwed,V;PST,7,8.009756
723,row,rowed,V;PST,6,4.1788297
724,aktxklrate,aktxklrated,V;PST,12,25.72083
725,pfow,pfowed,V;PST,7,7.772681
726,spbeh,spbehed,V;PST,8,9.393591
727,igvjde,igvjded,V;PST,8,15.699783
728,smag,smagged,V;PST,8,12.061975
729,rvfste,rvfsted,V;PST,8,13.481634
730,dajw,dajwd,V;PST,6,11.792433
731,rwole,rwoled,V;PST,7,6.523065
732,doctor,doctored,V;PST,9,6.493023
733,sxrsech,sxrseched,V;PST,10,9.187013
734,sburky,sburkied,V;PST,9,8.010233
735,ulfre,ulfreed,V;PST,8,17.873629
736,mkyzce,mkyzced,V;PST,8,17.58073
737,bdvmle,bdvmled,V;PST,8,21.05112
738,bmrgazn,bmrgazned,V;PST,10,12.363171
739,egy,egyed,V;PST,6,6.4282384
740,tqne,tqned,V;PST,6,7.520691
741,caivsign,caivsigned,V;PST,11,13.500544
742,cdpl,cdplt,V;PST,6,9.777252
743,fwm,fwmd,V;PST,5,10.701633
744,szcoqh,szcoqhed,V;PST,9,16.409279
745,whaca,whacaed,V;PST,8,8.766259
746,dirw,dirwed,V;PST,7,8.963195
747,drcxute,drcxuted,V;PST,9,12.474812
748,tvjn,tvjned,V;PST,7,19.057665
749,wtkp,wtkpd,V;PST,6,14.5875635
750,llanb,llanbd,V;PST,7,8.793781
751,pocklt,pocklted,V;PST,9,9.245701
752,arsemble,arsembled,V;PST,10,8.066025
753,cyufteruipt,cyufteruipted,V;PST,14,32.937588
754,doog,dooged,V;PST,7,5.926565
755,invkpt,invkpted,V;PST,9,17.513248
756,kablg,kablgd,V;PST,7,13.624818
757,pzetlme,pzetlmed,V;PST,9,11.849283
758,babikh,babikhed,V;PST,9,8.53247
759,stjjm,stjjmmed,V;PST,9,12.523271
760,pqeserve,pqeserved,V;PST,10,10.814845
761,bod,boded,V;PST,6,10.396675
762,weyl,weyled,V;PST,7,6.544414
763,byhold,byheld,V;PST,7,18.018698
764,mrrjt,mrrjted,V;PST,8,16.494452
765,dfbhct,dfbhcted,V;PST,9,16.427618
766,bcfj,bcfjd,V;PST,6,12.622145
767,ecgoulsdr,ecgoulsdred,V;PST,12,22.198006
768,sstwer,sstwered,V;PST,9,11.381867
769,xace,xaceed,V;PST,7,11.665357
770,ivlz,ivlzd,V;PST,6,9.719835
771,rein,reined,V;PST,7,4.840103
772,advjge,advjged,V;PST,8,13.519897
773,xarf,xarfed,V;PST,7,6.9451294
774,skepamdie,skepamdied,V;PST,11,10.921372
775,cnller,cnllered,V;PST,9,8.637145
776,wmpid,wmpided,V;PST,8,8.31197
777,papymer,papymered,V;PST,10,12.858017
778,fgspt,fgspt,V;PST,6,12.612029
779,zcwk,zcwked,V;PST,7,8.0711
780,aaz,aazed,V;PST,6,6.1567864
781,vpzcj,vpzcjd,V;PST,7,17.729033
782,mlblw,mlblwed,V;PST,8,19.554764
783,dlsvfgts,dlsvfgtsed,V;PST,11,24.882643
784,tfckle,tfckled,V;PST,8,8.350859
785,fkyse,fkysed,V;PST,7,9.314429
786,inigial,inigialed,V;PST,10,15.118155
787,qsl,qsled,V;PST,6,13.446732
788,wyiwper,wyiwpered,V;PST,10,18.057
789,ahamx,ahamxd,V;PST,7,13.817247
790,aopaieraqe,aopaieraqed,V;PST,12,20.488342
791,dwsliae,dwsliaed,V;PST,9,16.335358
792,fuby,fubyed,V;PST,7,8.954149
793,txflg,txflged,V;PST,8,10.51857
794,csacregute,csacreguted,V;PST,12,18.772789
795,pldnac,pldnacked,V;PST,10,17.873049
796,soithe,soithed,V;PST,8,5.645612
797,scabbyp,scabbyped,V;PST,10,10.401946
798,yfmjyd,yfmjyded,V;PST,9,13.299331
799,wisa,wisaed,V;PST,7,6.1200953
800,pips,pipsd,V;PST,6,9.971662
801,cucp,cucped,V;PST,7,5.0805683
802,efulcle,efulcled,V;PST,9,11.441103
803,trdwwmjnd,trdwwmjnded,V;PST,12,26.565683
804,tyetse,tyetsed,V;PST,8,8.025015
805,gesp,gesped,V;PST,7,4.8607364
806,kaltz,kaltzed,V;PST,8,6.383191
807,pojaje,pojajed,V;PST,8,9.736813
808,mxoi,mxoied,V;PST,7,13.35822
809,dhezln,dhezlned,V;PST,9,13.645604
810,paize,paized,V;PST,7,5.0015907
811,tidgle,tidgled,V;PST,8,6.198223
812,alzzr,alzzred,V;PST,8,13.596216
813,huqju,huqjued,V;PST,8,11.837128
814,atcept,atcepted,V;PST,9,6.3498735
815,jesgje,jesgjed,V;PST,8,9.339104
816,eowt,eowted,V;PST,7,8.997584
817,cdmbxje,cdmbxjed,V;PST,9,15.605254
818,lar,larred,V;PST,7,4.853039
819,rnhy,rnhied,V;PST,7,7.324812
820,sext,sexted,V;PST,7,5.3807864
821,cune,cuned,V;PST,6,6.631303
822,pauxe,pauxed,V;PST,7,7.335629
823,cnnew,cnnewed,V;PST,8,8.032098
824,abomgnnbe,abomgnnbed,V;PST,11,24.509094
825,mhfdc,mhfdcd,V;PST,7,22.42383
826,reoknd,reoknded,V;PST,9,14.589008
827,ficple,ficpled,V;PST,8,5.801025
828,ghzw,ghzwed,V;PST,7,11.715337
829,wrvazh,wrvazhed,V;PST,9,9.69909
830,flaik,flaiked,V;PST,8,5.6898084
831,cjang,cjanged,V;PST,8,6.764849
832,olbve,olbved,V;PST,7,9.303049
833,stemp,stemped,V;PST,8,6.191163
834,trxnsiaite,trxnsiaited,V;PST,12,16.877283
835,echo,echoed,V;PST,7,5.2283783
836,qor,qored,V;PST,6,7.0230327
837,anwgnnce,anwgnnced,V;PST,10,24.396336
838,qmsmn,qmsmned,V;PST,8,18.86696
839,lap,lapped,V;PST,7,4.797683
840,kefu,kefud,V;PST,6,10.112861
841,dwny,dwnied,V;PST,7,10.437971
842,polr,polred,V;PST,7,7.201479
843,sitgate,sitgated,V;PST,9,7.503527
844,pear,peared,V;PST,7,6.1687064
845,tile,tiled,V;PST,6,5.624031
846,negbthate,negbthated,V;PST,11,16.596935
847,ingrdaie,ingrdaied,V;PST,10,13.902303
848,phnkist,phnkisted,V;PST,10,12.635094
849,slyj,slyjbed,V;PST,8,15.396203
850,quat,quated,V;PST,7,4.982353
851,flwdd,flwdded,V;PST,8,11.823987
852,synjhefkve,synjhefkved,V;PST,12,24.409525
853,dze,dzed,V;PST,5,5.9670916
854,vkvquish,vkvquished,V;PST,11,16.05244
855,dyxier,dyxiered,V;PST,9,10.731356
856,chin,chinned,V;PST,8,5.9890366
857,obxjpt,obxjpted,V;PST,9,17.306278
858,exnricate,exnricated,V;PST,11,8.984637
859,cxvtph,cxvtphed,V;PST,9,12.35547
860,pttsuade,pttsuaded,V;PST,10,9.600721
861,cqxal,cqxaled,V;PST,8,17.411215
862,xcfjo,xcfjod,V;PST,7,19.685118
863,pryvutt,pryvutted,V;PST,10,10.005304
864,grkdmaxe,grkdmaxed,V;PST,10,19.552582
865,tqltle,tqltled,V;PST,8,10.814041
866,oqrfwx,oqrfwxed,V;PST,9,16.854881
867,egtrmade,egtrmaded,V;PST,10,10.380046
868,ban,banned,V;PST,7,4.819092
869,prbpote,prbpoted,V;PST,9,11.122018
870,raktle,raktled,V;PST,8,6.99553
871,bricktan,bricktaned,V;PST,11,15.861883
872,siock,siocked,V;PST,8,6.0395765
873,paydle,paydled,V;PST,8,6.4223795
874,imblyment,imblymented,V;PST,12,16.377073
875,holnow,holnowed,V;PST,9,7.1458235
876,pfra,pfraed,V;PST,7,11.543059
877,sorfh,sorfhed,V;PST,8,6.757848
878,chructvn,chructvned,V;PST,11,21.470873
879,bakm,bakmed,V;PST,7,4.9475455
880,krvt,krvtted,V;PST,8,29.015188
881,mypead,mypeaded,V;PST,9,8.85295
882,iink,iinked,V;PST,7,5.3262687
883,helm,helmed,V;PST,7,5.555013
884,twlnkle,twlnkled,V;PST,9,10.1085615
885,rcsk,rcsked,V;PST,7,6.166495
886,basl,basled,V;PST,7,4.7921576
887,pmlgt,pmlgted,V;PST,8,12.051147
888,pecsgnify,pecsgnified,V;PST,12,20.36511
889,pskuoe,pskuoed,V;PST,8,11.256795
890,xzux,xzuxned,V;PST,8,16.449293
891,hagg,hagged,V;PST,7,4.7953773
892,dystroktte,dystroktted,V;PST,12,23.796417
893,sggy,sggyed,V;PST,7,8.313011
894,coaz,coazed,V;PST,7,5.218671
895,sjle,sjled,V;PST,6,5.680957
896,goose,goosed,V;PST,7,4.8457766
897,feomlre,feomlred,V;PST,9,14.486642
898,spack,spackd,V;PST,7,10.564611
899,inwjvumt,inwjvumted,V;PST,11,22.381657
900,raid,raided,V;PST,7,4.814705
901,doxc,doxcd,V;PST,6,11.181152
902,them,themmed,V;PST,8,6.122911
903,tmrmit,tmrmited,V;PST,9,18.022684
904,firn,firnd,V;PST,6,8.469934
905,vsuge,vsuged,V;PST,7,9.811759
906,zero,zeroed,V;PST,7,5.562481
907,eplorge,eplorged,V;PST,9,6.49119
908,rqksur,rqksured,V;PST,9,25.467484
909,wwde,wwded,V;PST,6,11.715748
910,layer,layered,V;PST,8,6.1283903
911,panb,panbed,V;PST,7,7.568281
912,hvzpen,hvzpened,V;PST,9,11.732899
913,etxwxse,etxwxsed,V;PST,9,17.472654
914,maoter,maotered,V;PST,9,11.35229
915,hodk,hodked,V;PST,7,6.7660036
916,ltowl,ltowled,V;PST,8,8.247915
917,gnrbd,gnrbdd,V;PST,7,11.934452
918,noiiue,noiiued,V;PST,8,7.80201
919,fixyre,fixyred,V;PST,8,11.261908
920,inturist,inturisted,V;PST,11,11.429043
921,poo,pooed,V;PST,6,4.1834993
922,lock,locked,V;PST,7,4.821012
923,qnau,qnau,V;PST,5,13.980958
924,ldxv,ldxvd,V;PST,6,16.519833
925,skczt,skczted,V;PST,8,12.39314
926,touci,toucied,V;PST,8,5.719556
927,afk,afked,V;PST,6,6.0428686
928,zorx,zorx,V;PST,5,11.739978
929,sgmjo,sgmjod,V;PST,7,11.897697
930,snt,snt,V;PST,4,7.000551
931,secfr,secfred,V;PST,8,10.427281
932,drop,dropped,V;PST,8,5.5773153
933,qose,qost,V;PST,5,13.100065
934,sqep,sqepped,V;PST,8,7.12967
935,opap,opaped,V;PST,7,7.160241
936,rzftml,rzftmled,V;PST,9,13.582556
937,lgbdd,lgbddd,V;PST,7,14.17201
938,urdjrstand,urdjrstood,V;PST,11,38.431957
939,sthp,sthpped,V;PST,8,10.062532
940,stevw,stevwed,V;PST,8,7.498294
941,ffyxhuen,ffyxhuened,V;PST,11,24.252855
942,walk,walked,V;PST,7,4.8381467
943,hddvg,hddvgd,V;PST,7,18.289043
944,hqem,hqemed,V;PST,7,8.709295
945,mgeg,mgeged,V;PST,7,12.583926
946,cvdose,cvdse,V;PST,6,19.796337
947,snip,snipped,V;PST,8,5.960605
948,rxhxcxiue,rxhxcxiued,V;PST,11,23.753021
949,kisv,kisved,V;PST,7,8.262733
950,painm,painmed,V;PST,8,7.3192306
951,gcfy,gcfyed,V;PST,7,15.967987
952,scrround,scrrounded,V;PST,11,8.978115
953,bjap,bjapped,V;PST,8,6.532412
954,dvsj,dvsjed,V;PST,7,15.747375
955,qcit,qcit,V;PST,5,11.996687
956,shhw,shhwed,V;PST,7,8.347008
957,laupx,laupxed,V;PST,8,11.198961
958,ihrc,ihrced,V;PST,7,6.8335376
959,surprife,surprifed,V;PST,10,8.826523
960,gnulk,gnulked,V;PST,8,6.9049106
961,slip,slipped,V;PST,8,5.9813023
962,hkawt,hkawted,V;PST,8,15.478139
963,alekw,alekwed,V;PST,8,7.9646025
964,trdae,trdaeed,V;PST,8,10.8738575
965,oyjn,oyjnt,V;PST,6,16.492382
966,straigrten,straigrtened,V;PST,13,16.14412
967,vucn,vucned,V;PST,7,4.903976
968,hqbsye,hqbsyed,V;PST,8,18.393068
969,tit,tit,V;PST,4,5.0313706
970,font,fonted,V;PST,7,4.8552275
971,akdrtss,akdrtssed,V;PST,10,13.842882
972,ecuiee,ecuieed,V;PST,8,14.648425
973,huun,huuned,V;PST,7,11.67547
974,dlkar,dlkared,V;PST,8,9.876646
975,sgfp,sgfpped,V;PST,8,12.742915
976,bvufy,bvufyed,V;PST,8,12.249647
977,begin,began,V;PST,6,6.03456
978,xjtil,xjtiled,V;PST,8,17.619865
979,lwxri,lwxried,V;PST,8,12.454544
980,blng,blnged,V;PST,7,7.35508
981,ldan,ldaned,V;PST,7,6.294375
982,cfrcelle,cfrcelled,V;PST,10,11.501057
983,bvekn,bvekned,V;PST,8,7.493475
984,crond,cronded,V;PST,8,5.662929
985,xzrb,xzrbd,V;PST,6,15.165659
986,jhkny,jhknyed,V;PST,8,19.337292
987,smcoqh,smcoqhed,V;PST,9,18.105871
988,jzicn,jzicnd,V;PST,7,23.151232
989,bbbdm,bbbdmed,V;PST,8,13.948238
990,wwlf,wwlfd,V;PST,6,12.208647
991,debije,debijed,V;PST,8,7.858937
992,rgcge,rgcged,V;PST,7,6.796401
993,srbqe,srbqed,V;PST,7,11.771647
994,staple,stapled,V;PST,8,5.6493015
995,injure,injured,V;PST,8,17.209616
996,seussh,seusshed,V;PST,9,9.338685
997,foro,foroed,V;PST,7,5.696457
998,iwworwmbate,iwworwmbated,V;PST,13,30.139656
999,mlil,mliled,V;PST,7,12.463099
1000,deszlty,deszltyed,V;PST,10,12.802668
1001,smramm,smrammed,V;PST,9,6.533379
1002,goof,goofed,V;PST,7,5.225337
1003,rub,rubbed,V;PST,7,4.859833
1004,uatcv,uatcved,V;PST,8,7.5037947
1005,capvhie,capvhied,V;PST,9,12.586632
1006,focl,focled,V;PST,7,4.9347057
1007,ewopz,ewopzd,V;PST,7,16.298347
1008,nihd,nihded,V;PST,7,8.424436
1009,tuqj,tuqjed,V;PST,7,10.084146
1010,wheep,whept,V;PST,6,4.7461553
1011,kpvmv,kpvmved,V;PST,8,17.238087
1012,corv,corved,V;PST,7,7.767803
1013,bqsh,bqshed,V;PST,7,13.057219
1014,tpnxbo,tpnxboed,V;PST,9,12.261701
1015,pieoznd,pieoznded,V;PST,10,12.702168
1016,waee,waeed,V;PST,6,6.719396
1017,xmmce,xmmced,V;PST,7,16.573542
1018,rioot,riot,V;PST,5,15.9706
1019,rkiy,rkiyed,V;PST,7,8.051373
1020,smul,smuled,V;PST,7,7.474952
1021,design,designed,V;PST,9,6.4040527
1022,ulice,uliced,V;PST,7,5.039947
1023,jbkg,jbkgd,V;PST,6,14.136423
1024,huuff,huuffed,V;PST,8,11.697716
1025,culdgine,culdgined,V;PST,10,10.241258
1026,kznd,kznded,V;PST,7,14.794639
1027,arfebt,arfebted,V;PST,9,7.8134346
1028,twrct,twrcted,V;PST,8,6.1953034
1029,sdroukge,sdroukged,V;PST,10,8.652564
1030,rpkwire,rpkwired,V;PST,9,11.832691
1031,buiy,buiied,V;PST,7,6.412119
1032,wrip,wripped,V;PST,8,6.4021716
1033,clcvbdr,clcvbdred,V;PST,10,15.131571
1034,swglliw,swglliwed,V;PST,10,10.067168
1035,adubterare,adubterared,V;PST,12,15.106827
1036,puniyh,puniyhed,V;PST,9,8.47687
1037,makse,maksed,V;PST,7,12.437751
1038,acuvb,acuvbd,V;PST,7,11.8106165
1039,rjkzjseut,rjkzjseuted,V;PST,12,21.398241
1040,qabn,qabned,V;PST,7,9.861777
1041,cohy,cohied,V;PST,7,6.668474
1042,nlcn,nlcned,V;PST,7,11.553287
1043,mavjce,mavjced,V;PST,8,13.120016
1044,ieiss,ieissed,V;PST,8,6.047147
1045,zum,zumed,V;PST,6,10.276519
1046,irruruge,irruruged,V;PST,10,13.052956
1047,litfer,litfered,V;PST,9,7.258378
1048,cvemowe,cvemowed,V;PST,9,11.897233
1049,cehcrr,cehcrred,V;PST,9,9.039177
1050,abgyme,abgymed,V;PST,8,10.511501
1051,gezr,gezred,V;PST,7,10.769066
1052,kike,kikeed,V;PST,7,10.304853
1053,onacy,onacyed,V;PST,8,10.617061
1054,fay,fayed,V;PST,6,4.753271
1055,dzvjyr,dzvjyred,V;PST,9,21.389502
1056,zkdeg,zkdeged,V;PST,8,13.612466
1057,hvmga,hvmgaed,V;PST,8,21.565374
1058,czqlpyt,czqlpyted,V;PST,10,25.118883
1059,scratch,scratched,V;PST,10,6.9966464
1060,ruzkle,ruzkled,V;PST,8,8.279509
1061,ghrd,ghrdd,V;PST,6,11.898083
1062,slodm,slodmed,V;PST,8,8.380073
1063,escape,escaped,V;PST,8,5.675481
1064,codzlicnte,codzlicnted,V;PST,12,21.197262
1065,invkhit,invkhited,V;PST,10,14.429639
1066,bkuzng,bkuznged,V;PST,9,11.093802
1067,wvndcr,wvndcred,V;PST,9,12.87264
1068,rdcycle,rdcycled,V;PST,9,11.834597
1069,crpsp,crpsped,V;PST,8,10.525524
1070,putz,putzed,V;PST,7,6.576107
1071,asvertcse,asvertcsed,V;PST,11,20.093075
1072,cxksmst,cxksmsted,V;PST,10,12.865801
1073,bamb,bambed,V;PST,7,4.9937963
1074,qzrd,qzrded,V;PST,7,18.432419
1075,ccrub,ccrubbed,V;PST,9,10.765007
1076,grgg,grggged,V;PST,8,8.038264
1077,collafse,collafsed,V;PST,10,11.264065
1078,xunx,xunxd,V;PST,6,13.854162
1079,xlbck,xlbcked,V;PST,8,11.449578
1080,podnc,podnced,V;PST,8,13.010675
1081,pffer,pffered,V;PST,8,12.662099
1082,atmhfk,atmhfked,V;PST,9,14.476679
1083,flujttr,flujttred,V;PST,10,15.7423525
1084,tasti,tastid,V;PST,7,7.622313
1085,latik,latiked,V;PST,8,5.720818
1086,shqctxn,shqctxned,V;PST,10,16.790222
1087,chbzbh,chbzbhed,V;PST,9,15.667833
1088,exact,exacted,V;PST,8,5.738472
1089,psofil,psofilled,V;PST,10,14.522641
1090,expltnn,expltnned,V;PST,10,15.529663
1091,supaoct,supaocted,V;PST,10,8.682336
1092,cjrvx,cjrvxd,V;PST,7,20.729362
1093,pwe,pwed,V;PST,5,4.5120797
1094,sajute,sajuted,V;PST,8,8.087056
1095,frjlpw,frjlpwed,V;PST,9,16.329432
1096,buw,buwed,V;PST,6,6.9552445
1097,cjlrge,cjlrged,V;PST,8,10.363096
1098,stcipe,stciped,V;PST,8,8.373268
1099,dwsyrzct,dwsyrzcted,V;PST,11,22.30386
1100,fovfid,fovfade,V;PST,8,16.811432
1101,trynwport,trynwported,V;PST,12,20.620907
1102,dirce,dirced,V;PST,7,10.583463
1103,yemm,yemmed,V;PST,7,5.909725
1104,kaear,kaeared,V;PST,8,8.912741
1105,hypnstize,hypnstized,V;PST,11,11.241593
1106,cokljde,cokljded,V;PST,9,17.665882
1107,syust,syust,V;PST,6,7.3187566
1108,switch,switched,V;PST,9,6.6310177
1109,mmtjrpcm,mmtjrpcmed,V;PST,11,30.668224
1110,geperayize,geperayized,V;PST,12,13.371366
1111,pujee,pujeed,V;PST,7,9.872416
1112,chasf,chasfd,V;PST,7,9.866543
1113,gxbble,gxbbled,V;PST,8,10.411915
1114,pfser,pfsered,V;PST,8,8.775645
1115,skvts,skvtsd,V;PST,7,22.109781
1116,menhijn,menhijned,V;PST,10,15.463054
1117,thad,thaded,V;PST,7,8.326042
1118,mhell,mhelled,V;PST,8,6.342299
1119,capziuate,capziuated,V;PST,11,15.267397
1120,iiqs,iiqsed,V;PST,7,8.4576645
1121,encogrcge,encogrcged,V;PST,11,18.803122
1122,pamovl,pamovled,V;PST,9,8.58166
1123,voyc,voycd,V;PST,6,11.073107
1124,doag,doagged,V;PST,8,8.641024
1125,fatzeyn,fatzeyned,V;PST,10,13.734706
1126,heai,heaied,V;PST,7,4.8448524
1127,oubk,oubked,V;PST,7,5.6795597
1128,narp,narped,V;PST,7,5.4397793
1129,arganee,arganeed,V;PST,9,11.095146
1130,cyvca,cyvcaed,V;PST,8,14.091489
1131,tintbr,tintbred,V;PST,9,9.289467
1132,figvd,fougvd,V;PST,7,20.64639
1133,ihr,ihred,V;PST,6,8.065714
1134,thind,thinded,V;PST,8,7.8028517
1135,nome,nomed,V;PST,6,4.258887
1136,cfecm,cfecmed,V;PST,8,8.162262
1137,puckrr,puckrred,V;PST,9,7.5187845
1138,bftt,bftted,V;PST,7,8.838145
1139,resm,resmed,V;PST,7,4.9944687
1140,rxiv,rxived,V;PST,7,9.368352
1141,ialw,ialwed,V;PST,7,8.395878
1142,txefgr,txefgrred,V;PST,10,13.973224
1143,mloqj,mloqjd,V;PST,7,22.707726
1144,wace,waced,V;PST,6,4.214121
1145,annod,annoded,V;PST,8,5.72674
1146,rrtioe,rrtioed,V;PST,8,18.7281
1147,louj,loujed,V;PST,7,6.6568065
1148,recvll,recvlled,V;PST,9,11.242877
1149,sqccik,sqcciked,V;PST,9,12.708538
1150,qkhrt,qkhrted,V;PST,8,23.612276
1151,maqlle,maqlled,V;PST,8,12.431284
1152,intfoduce,intfoduced,V;PST,11,19.528091
1153,iiza,iizaed,V;PST,7,7.4325066
